File,Title,Artist,Release,Duration,BPM,Ratio Bars in 4,Time Signature,Genre,MusicBrainz Id,Acoustid Id
0454_myohmy,My Oh My,Tristan Prettyman,Now That's What I Call Music! 43,217.611,96,100.0,4|4,Pop,88e93646-0667-4c20-9ed5-5b3a9ac17b76,f33b2a2a-245c-4566-8b7c-666509161a6e
0455_nevertearusapart,Never Tear Us Apart,INXS,NOW That's What I Call the 80s Hits,184.119,195,0.0,6|8,Pop,619ee3de-edef-4370-9373-02d90b1ccbb7,7ab92487-bf58-484d-9d54-7e7c2dd18651
0456_nohands,No Hands,Waka Flocka Flame feat. Roscoe Dash & Wale,Now That's What I Call Music! 37,262.632,65,100.0,4|4,Hip-Hop,7d2abe26-7733-4bb7-bc34-32895f1eb8d7,e4f58fba-23fb-4c03-b58b-09100b7064ea
0457_nothing,Nøthing,The Script,Science & Faith,269.168,78,98.82352941,4|4,Pop,5a0cfc7d-c73e-4969-bb15-458e2aeee83c,ed42ad74-a9cd-4f72-bb96-8696f3615311
0458_notorious,Notorious,Duran Duran,Now That's What I Call Music! 1986: The Millennium Series,240.487,106,100.0,4|4,Funk/Disco,a58476cf-58dd-4864-88c1-9b3fe534efdb,81169d4d-a45b-4297-b449-eefff938a616
0459_notoveryou,Not Over You,Gavin DeGraw,Now That's What I Call Music! 41,214.839,71,100.0,4|4,Pop,4c43b769-0c9c-4dde-9a83-286480eb241e,446b0954-8856-4219-b9e0-c38765a4601d
0460_numb,Numb,Usher,So Fresh: The Hits of Summer 2013 + The Best of 2012,219.885,130,100.0,4|4,Dance/Electronic,a56f36c3-91d4-47d9-a49b-5174d6343876,647c7bd9-ccbe-4107-b760-bff74e20f805
0461_obsession,Obsession,Sky Ferreira,Now That's What I Call Music! 35,221.898,130,100.0,4|4,Dance/Electronic,70077ede-b2ba-44e3-b97e-43538515ffc9,47f4ae12-a301-4132-9b0d-0d1caf663e13
0462_oldalabama,Old Alabama,Brad Paisley,"Now That's What I Call Country, Volume 5",252.958,116,100.0,4|4,Country,9c9b7805-ec39-4a26-8039-df05cbf63861,72685c3f-5980-4309-b636-93c0d25285da
0463_onemorenight,One More Night,Maroon 5,Now That's What I Call Music! 44,219.467,93,100.0,4|4,Pop,7c1fce2d-5f5b-4a5b-8287-d3452ae3677f,7168730b-5a6d-4613-8802-3056a5d4de3f
0464_oneofus,One of Us,Joan Osborne,Now That's What I Call Music! 1996: The Millennium Series,257.089,87,98.91304348,4|4,Pop,c95f2645-7b42-4d66-86bb-f1ea13fdfb59,e7d7a141-47a8-44fc-933b-ce2b2996dbb7
0465_onething,One Thing,One Direction,Now That's What I Call Music! 81,194.132,126,100.0,4|4,Pop,ff837bc4-757d-4cad-a102-8e70a0aeefbb,b9b50113-ccdc-45c5-912a-700d2940e161
0466_onthedarkside,On the Dark Side,Beaver Brown,Eddie and the Cruisers: Original Motion Picture Soundtrack,163.517,174,100.0,4|4,Pop,4745e868-8f9c-4122-86df-030bd703930a,4f158234-8048-4b6c-9195-ad5a73657a93
0467_onthefloor,On the Floor,Jennifer Lopez,Nossa! Summer Mix 2012,227.885,130,100.0,4|4,Dance/Electronic,0a3f63e2-2f8f-457c-9392-e3b4b3a6c6a2,c23cedf3-40cd-45e9-a428-d351d0229d4e
0468_openarms,Open Arms,Journey,NOW That's What I Call Power Ballads Hits,199.205,102,0.0,6|8,Pop,725024b2-4698-4550-9749-a3176c25eb81,59d9c6ee-2220-4eea-80c6-d5a4a5ed96e8
0469_ordinaryworld,Ordinary World,Duran Duran,Now That's What I Call the 1990s,281.273,70,98.7654321,4|4,Pop,fe6bb919-b5d5-4e59-a096-4eda7ba4e504,b28373ad-3cec-40f8-9d33-d509c6f8d9b8
0470_ours,Somebody That I Used to Know,Gotye feat. Kimbra,Now That's What I Call Music! 42,248.252,160,100.0,4|4,Pop,5b6ad1ba-9e08-4570-bcef-e3343519070a,417dfd47-7aee-4bb2-a6f2-0b1fe06e3812
0471_paradise,Paradise,Coldplay,Now That's What I Call Music! 41,277.247,70,100.0,4|4,Pop,574eafc0-6909-4278-94fa-083ea5aefc61,0c06f2e4-86cd-46d6-aa97-d9726736df47
0472_partofme,Part of Me,Katy Perry,Now That's What I Call Music! 43,212.669,130,100.0,4|4,Pop,5be8918f-5ac4-4f96-8259-6f7c37bc8453,e05d3752-c51a-425e-b9a6-6903ea942b59
0473_payphone,Payphone,Maroon 5,Now That's What I Call Music! 43,221.977,110,100.0,4|4,Pop,f445403a-0739-4001-b450-4a6e01c6c3d5,d76da476-0236-455e-81b3-8031bafd231b
0474_pleasedontgo,Please Don't Go,Mike Posner,Now That's What I Call Music! 37,196.119,120,100.0,4|4,Dance/Electronic,bbc797c9-851e-405f-90b7-bacb5e202c7d,91369f05-934c-4f9e-b342-7b67531e98b7
0475_poisonedwithlove,Poisoned With Love,Neon Hitch,Now That's What I Call Music! 40,224.199,170,0.0,6|8,Pop,afe3b8df-9755-49ef-9bfe-036857b55e9c,e04b763f-8cd9-4e92-973f-6f381783b41c
0476_pontoon,Pontoon,Little Big Town,Now That's What I Call Music! 44,222.107,96,100.0,4|4,Country,4f45343b-0d0d-4297-a846-7142589a9b00,9af13d0c-ea6b-4775-9def-2e1113ba969b
0477_poundthealarm,Pound the Alarm,Nicki Minaj,Now That's What I Call Music! 44,203.179,125,100.0,4|4,Hip-Hop,e6c4a751-7220-4270-ad50-92e05810b3eb,ca262407-52ad-43ba-8be5-d2d349014c9b
0478_prayforyou,Pray for You,Jaron and the Long Road to Love,Getting Dressed in the Dark,186.001,70,100.0,4|4,Pop,ee15464a-fc12-4875-869a-b0814d473c0b,7b685178-2190-4d6c-980e-daffed39b7cd
0479_pricetag,Price Tag (clean edit),Jessie J,Now That's What I Call Music! 78,197.95,87,100.0,4|4,Pop,8c9eba61-6301-439c-9575-038541a7d6a2,7f9d57c2-da6d-4ce8-a83a-45df5eb42b3a
0480_raiseyourglass,Raise Your Glass,P!nk,Now That's What I Call Party Anthems,200.93,122,100.0,4|4,Dance/Electronic,5ba0505e-e2b4-4f09-9796-a3750282f093,2dd02694-7b41-4497-870c-5e27e99cd9d7
0481_reallove,Real Love,Jody Watley,Best of the 80's: 1989,258.057,109,100.0,4|4,Pop,e029c4ca-f3ea-411e-9da9-49616fb5174d,12866811-3d7c-42eb-ac92-e05269e73279
0482_redsolocup,Red Solo Cup,Toby Keith,Nu Music Traxx #322,224.225,165,100.0,4|4,Country,8f0f81d4-4074-499a-b2d0-5344c110704b,46826eb4-2da7-40d7-bef4-58714f04ca26
0483_ridinsolo,Ridin' Solo,Jason Derülo,Now That's What I Call Music! 35,204.172,90,100.0,4|4,Dance/Electronic,94383d19-bef4-46c1-b97c-e632b94c1321,2c35b643-27c5-4ec2-93b3-892a155d906d
0484_rockthatbody,Rock That Body,The Black Eyed Peas,Now That's What I Call Music! 35,238.448,125,100.0,4|4,Dance/Electronic,1a7882e1-64b8-49e5-b75f-d5f7f2dd1fbf,050f9636-2b69-48bd-9f4a-32e26df5d728
0485_rollinginthedeep,Rolling in the Deep,Adele,Now That's What I Call Music! 38,226.421,105,100.0,4|4,Pop,1a13c710-4b7e-4701-8968-cd61f2e58110,7af5d3cc-0c2a-4c58-8afc-7ab0ed5d0500
0486_rundatback,Run Dat Back,Jadagrace,Now That's What I Call Music! 42,216.565,130,100.0,4|4,Hip-Hop,1f93ffc4-aa0a-4405-b368-5b8f981cf05b,666dae27-7f8f-45f2-ad42-18b55a0cb033
0487_secrets,Secrets,OneRepublic,Waking Up,222.813,74,100.0,4|4,Pop,b6df27b9-afa4-4da3-be45-bd6751d4ac8b,6cbc2973-c3dd-4a51-a3be-30089554b604
0488_september,September,Daughtry,Now That's What I Call Music! 36,237.873,75,100.0,4|4,Pop,3a7b63d2-a5b3-4181-852f-ce8da155fe6a,1074d2d6-8fe0-4f80-a568-1d5f8dd052e1
0489_shakeyourbody,Shake Your Body,The Jacksons,Flashback (Les années disco),224.121,118,100.0,4|4,Funk/Disco,971f3317-8dee-416c-bd32-15aeab3b3e2a,b7fce9aa-d224-4ffa-b81e-b3a3843fb30b
0490_showme,Show Me,Jessica Sutta,Now That's What I Call Music! 39,222.761,128,100.0,4|4,Dance/Electronic,d866556f-e8fc-4257-9c48-f2ef9405849d,eff9aa5c-9aaa-4351-afdd-2d6bc045338c
0491_skyscraper,Skyscraper,Demi Lovato,Now That's What I Call Music! 40,231.572,103,100.0,4|4,Pop,d2d90fc7-5bdc-4f52-901e-bc16c750829a,629cc1d8-d63a-4c01-ac01-748932d3f8dc
0492_sm,S&M (album version),Rihanna,Now That's What I Call Music! 78,241.507,128,100.0,4|4,Dance/Electronic,5a5056f9-1bec-426e-bc39-2ba1d22bb13b,5b599542-c24b-4fe3-aeb2-b6403dd63060
0493_somebodysheartbreak,Somebody's Heartbreak,Hunter Hayes,Now That's What I Call Music! 41,226.866,75,100.0,4|4,Pop,87c54a23-ce1c-4adc-8e23-8cc7cb2ccf35,1b25d012-26ed-419b-a17d-5f8bef8b20c5
0494_somebodythatiusedtoknow,Somebody That I Used to Know,Gotye feat. Kimbra,Now That's What I Call Music! 42,244.069,130,100.0,4|4,Pop,5b6ad1ba-9e08-4570-bcef-e3343519070a,d6438658-35f7-4557-b5ac-b46cbc7b0201
0495_someonelikeyou,Someone Like You,Adele,Now That's What I Call Music! 41,282.032,67,100.0,4|4,Pop,028efe7f-cdfb-4135-846f-848f2fff15b1,754e602d-dc0e-4f2d-87e4-6bee729e01b8
0496_sparksfly,Sparks Fly,Taylor Swift,"Now That's What I Call Country, Volume 5",261.691,115,100.0,4|4,Pop,8fb6007c-9239-4fe4-b037-69a25f21eff4,f74ad831-a7a4-4b4b-b3ba-31f062362c2b
0497_speakers,Speakers,Days Difference,Now That's What I Call Music! 35,256.253,116,100.0,4|4,Pop,3c957fd9-bb32-4ac0-b7f2-fac8de872b5e,63d7c76c-b660-4873-8731-a8144bb69e04
0498_springsteen,Springsteen,Eric Church,Now That's What I Call Music! 42,261.011,104,100.0,4|4,Country,de294185-b623-43e2-b810-5f8071906551,fa6f6f82-bb65-4e45-94aa-a51347612f18
0499_starbuckssmile,Starbucks Smile,Maria K.,Now That's What I Call Music! 39,204.46,107,100.0,4|4,Pop,34d137d5-3554-4bcd-b008-80b574e17de0,c889cd17-7ca9-419d-8f95-181c072611bb
0500_stay,Stay (I Missed You),Lisa Loeb,Now That's What I Call the 1990s,185.217,80,100.0,4|4,Alternative,cf4f2106-63f0-4504-bc55-5a1543ff70f7,17acd4d4-824d-4e35-a818-5b8f4d8b4206
0501_stayawhile,Stay Awhile,Ryan Star,Now That's What I Call Music! 44,216.382,92,100.0,4|4,Pop,ab93a2e2-1242-4368-8e2c-c8c0e9b5dd7d,ec6f5db0-2cc8-4212-9e48-3e5202bcc8fa
0502_stronger,Stronger,Jennette McCurdy,Now That's What I Call Music! 35,204.407,103,98.79518072,4|4,Pop,2f10849d-d587-4188-b8c3-9166e0e1c259,df4f9a8b-a3d6-43df-998a-bf35c304ee22
0503_stucklikeglue,Stuck Like Glue,Sugarland,Now That's What I Call Music! 36,256.723,84,100.0,4|4,Country,b2575593-9601-46e2-9e8b-a9505275cf21,252eed61-efbc-449c-ac6b-6a3de0aef7ff
0504_suspiciousminds,Suspicious Minds,Elvis Presley,Now That's What I Call Music! 36,255.756,120,100.0,4|4,Pop,a30adf36-ef81-4cb5-8873-2fe8e38070d9,dfaa71de-8a0e-4aa1-90c4-adece71e17cd
0505_takeitoff,Take It Off,Ke$ha,Now That's What I Call Music! 36,211.963,125,99.09090909,4|4,Dance/Electronic,96ab3214-3aa0-4035-abcf-396f976efb13,217473f2-4da4-441c-b50b-54c32470ae83
0506_takemehometonight,Take Me Home Tonight/Be My Baby,Eddie Money,NOW That's What I Call the 80s Hits,211.833,132,100.0,4|4,Pop,bf8da777-e656-4ea4-8214-30b0f2a5a75d,f192b9ce-3469-4ff1-a41c-738cabf7fb4b
0507_teenagedream,Teenage Dream,Katy Perry,Now That's What I Call Love,227.964,120,100.0,4|4,Dance/Electronic,8cf81f4a-05fd-4688-bb8c-eb59df2026a0,eb599e05-417e-4eb1-aadf-ef066bebff25
0508_tennesseeme,Tennessee Me,The Secret Sisters,The Secret Sisters,140.823,115,92.1875,4|4,Country,01e8b0cf-3ad7-47d7-94e3-24acf7f7132f,993e5984-b1c0-4472-9d96-36122195ff36
0509_thelazysong,The Lazy Song,Bruno Mars,Now That's What I Call Feel Good,187.831,87,100.0,4|4,Pop,55b9fb00-4390-4549-a692-5993bc524e70,e3ab88ea-55d1-45ca-a3ca-ec7d3fc5487a
0510_theonethatgotaway,The One That Got Away,Katy Perry,Now That's What I Call Music! 41,226.735,134,100.0,4|4,Pop,2d6f51c6-afc5-457e-9c58-689679c08d30,48e85eaa-580e-476e-bf80-cf80c2485012
0511_theonlyexception,The Only Exception,Paramore,Now That's What I Call Music! 36,265.09,69,0.0,6|8,Pop,d771c353-1ddf-4271-96f7-d36a703a3717,129fcdc0-7e06-41d5-820d-cd0656a77a57
0512_theshowgoeson,The Show Goes On,Lupe Fiasco,Now That's What I Call Music! 39,235.128,143,100.0,4|4,Hip-Hop,77931a77-a8c0-43f9-9071-46d005c69510,ca967b84-2d61-4f98-9b23-283697816556
0513_thetime,The Time (Dirty Bit),The Black Eyed Peas,Now That's What I Call Music! 38,250.998,128,100.0,4|4,Hip-Hop,8af3d91d-49c6-4ed2-bfdd-0246fe20c214,a805676f-3de3-4ece-9eae-6fe11f7b61c1
0514_thetimeofmylife,(I've Had) The Time of My Life,Bill Medley & Jennifer Warnes,NOW That's What I Call the 80s Hits,289.248,108,99.21259843,4|4,Pop,9074517a-9ba9-4cff-8007-775b9e60d92a,3128fcbe-ce9a-4510-8c30-56ea72a7f0b9
0515_thisafternoon,This Afternoon,Nickelback,Now That's What I Call Music! 35,252.985,80,100.0,4|4,Pop,0b05066f-f32f-4d9b-8c7a-d8a9b6de99c6,4c21c723-08b5-48c1-9712-8e553175a18d
0516_thisorthat,This or That,Jacob Latimore,Now That's What I Call Music! 37,198.263,102,100.0,4|4,Hip-Hop,b579ea8f-d451-4b3c-aff5-b7ec19884cda,37c450da-8b29-4c6e-bec7-bc0dd21bcb64
0517_tilltheworldends,Till the World Ends,Britney Spears,Now That's What I Call Music! 39,234.814,132,100.0,4|4,Dance/Electronic,c0a6ef98-6284-48d4-9e44-fd38bcbae5ad,7c765a8d-aecd-41f2-9aa8-49e6cf367e36
0518_timeaftertime,Time After Time,Cyndi Lauper,NOW That's What I Call the 80s Hits,240.121,130,100.0,4|4,Pop,5b20a7d0-adce-461b-852b-1e622bb25b2a,65f62b1a-02d5-4e3b-81e2-6577b45e826b
0519_titanium,Titanium,David Guetta feat. Sia,Now That's What I Call Music! 43,211.022,126,100.0,4|4,Pop,8fc1f6bb-0da7-4d97-b5b2-cc3aab528899,92043cab-7fe0-49a6-9638-30a62cdfccae
0520_tonight,Tonight (I'm Lovin' You),Enrique Iglesias feat. Ludacris & DJ Frank E,Now That's What I Call Music! 38,229.794,126,100.0,4|4,Pop,2f709ac7-762a-420b-9749-aa19697863bf,70eb3648-550a-4285-acd1-b463b0cd90f4
0521_tooclose,Too Close,Alex Clare,Now That's What I Call Music! 43,251.677,125,100.0,4|4,Pop,93fa737b-1abb-489e-a16e-0bc625a1a8e3,2b99de15-3287-4c7a-b506-26019c97dd49
0522_turnupthemusic,Turn Up the Music,Chris Brown,Now That's What I Call Music! 42,224.513,130,100.0,4|4,Dance/Electronic,125c842d-2555-4867-a884-2938b77dc8d4,14780a58-a9d2-4b39-9cf6-2dc7bb4eb50e
0523_ucanttouchthis,U Can't Touch This,MC Hammer,Now That's What I Call Dance Classics,253.037,135,100.0,4|4,Hip-Hop,edbdeaf2-51e4-4b51-bcb6-174a160b8899,52f568de-7c30-47ca-ba04-390deef9d4b9
0524_undoit,Undo It,Carrie Underwood,Now That's What I Call Music! 35,176.38,78,100.0,4|4,Country,2abeb766-72f1-4481-8f94-ae12f0831331,a821551b-1f11-49e8-be69-cb8347982b01
0525_venus,Venus,Bananarama,NOW That's What I Call the 80s Hits,214.421,126,100.0,4|4,Pop,84196c7a-c320-4e9c-ae28-c337b2f744f0,3cacb2db-a75f-43c3-a255-8abc147661e4
0526_waitingoutsidethelines,Waiting Outside the Lines,Greyson Chance,Now That's What I Call Music! 37,231.363,68,100.0,4|4,Pop,1c5c3c30-5551-49da-b7ef-7c7030d19a78,3c04d7f8-c187-414e-997a-76f2e3be98da
0527_wantuback,Want You Back,Cher Lloyd,Now That's What I Call Music! 43,212.695,98,100.0,4|4,Hip-Hop,27945d15-184e-4f90-8b53-e50d92cee0b7,751204c1-b629-4ff0-93c2-0a8fc81d9957
0528_werunthenight,We Run the Night,Havana Brown feat. Pitbull,Now That's What I Call Music! 42,227.572,128,100.0,4|4,Dance/Electronic,067f658d-fe9b-443f-b105-f9582851f5f1,22a3672c-b3ad-493b-bde0-ec49fea15c81
0529_werwhower,We R Who We R,Ke$ha,Now That's What I Call Music! 37,204.486,120,100.0,4|4,Dance/Electronic,c0b99507-81df-4aa7-b160-b1c32ff1f31a,eb0461e9-1e4f-46b9-8e7e-ec57cd5337ea
0530_whatthehell,What the Hell,Avril Lavigne,Now That's What I Call Music! 38,229.585,150,100.0,4|4,Dance/Electronic,51877706-e276-4fe6-b596-d72f13021272,e4e9369b-fca4-4a28-b6d8-56284be5f3bc
0531_whenwestandtogether,When We Stand Together,Nickelback,Now That's What I Call Music! 40,188.198,94,98.61111111,4|4,Pop,49d776b3-1a64-4177-a5fb-90a904cf7e46,75877fe2-7520-4990-a258-c3aef8433456
0532_whistle,Whistle,Flo Rida,Wild Ones,223.598,104,100.0,4|4,Hip-Hop,e7dd5b0f-a7be-4e56-b414-0ea1efd12e65,247c24f5-c8ab-49f9-b895-cb1ea3c2fbae
0533_whosays,Who Says,Selena Gomez & The Scene,Now That's What I Call Music! 39,190.185,101,100.0,4|4,Pop,ab1a1ef3-e0c3-44a1-8042-3226b7bbf48b,8be7ae8e-1d44-4600-92b5-761559b503a7
0534_wideawake,Wide Awake,Katy Perry,Now That's What I Call Music! 83,219.493,80,100.0,4|4,Pop,2c2b2fff-b527-4cfd-90ae-41647a7d2d35,9b15e0f6-822e-4034-a2e8-4b66c18367a9
0535_withoutyou,Without You,David Guetta feat. Usher,Now That's What I Call Music! 40,206.97,128,100.0,4|4,Pop,bedaee7e-3788-4eab-a1b8-0ab0bbbcde38,caa93920-1087-4dc6-8301-61a3dd47b9f9
0536_workout,Work Out,J. Cole,Now That's What I Call Music! 41,233.088,93,100.0,4|4,Hip-Hop,d9517bfe-eefa-4ba7-a184-0561e3f3a64f,b16becf1-2f28-4cf2-b538-3d5dcc3ea4ae
0537_writteninthestars,Written in the Stars (UK radio version),Tinie Tempah feat. Eric Turner,Now That's What I Call Music! 77,206.185,92,100.0,4|4,Hip-Hop,6b2eec77-7ce6-400c-b97e-d010ac03a86d,464ea8a2-1baf-495a-a1c3-472e4e4ca771
0538_you,You,Chris Young,"Cream of Country, Volume 16",164.144,96,100.0,4|4,Country,1dc76ae9-6c38-4db2-b0bd-71d40f658461,11498bf4-a771-42d3-9d30-7de79280f0a8
0539_youandi,Yoü and I,Lady Gaga,100 Hits 2012,246.004,63,100.0,4|4,Country,1286cde7-5c5e-41b4-be59-0286c0857645,9290213e-33f1-4b18-a4e5-49d965d97a70
0540_youandme,You And Me,Parachute,The Way it Was,213.924,89,100.0,4|4,Pop,fa5611a2-dcf7-4bcd-9f10-1e838c089523,312df178-2e20-46c3-8658-94ea11aa00e1
0541_youdroppedabombonme,You Dropped a Bomb on Me,The Gap Band,Now That's What I Call Dance Classics,242.265,127,100.0,4|4,Pop,c6b03368-2a74-410b-b9a0-9da587944d24,2d54c1f0-6899-4c1c-bbe2-f273aab72a8c
0542_yougetwhatyougive,You Get What You Give,New Radicals,Now That's What I Call the 1990s,281.064,114,100.0,4|4,Pop,8b5b3191-fc3a-404a-a323-5dc53092b125,bc9b7e64-45fb-4077-ba13-a345915f888b
0543_yougonnafly,You Gonna Fly,Keith Urban,"Now That's What I Call Country, Volume 5",215.676,89,97.26027397,4|4,Country,b11089c7-6965-4ecb-bf8f-e3a253bfe67d,c3fb8193-24ca-4486-a67d-8fa708551514
0544_yougottabe,You Gotta Be,Des'Ree,Now That's What I Call the 1990s,246.893,94,100.0,4|4,Pop,be03f2d6-6829-4f6d-8333-7cc449ffb868,67abafa6-15b8-41bc-8e1c-e59e5ee36398
0545_youkeepmehangingon,You Keep Me Hangin' On,Kim Wilde,80's Giga Hits Collection,255.338,123,100.0,4|4,Pop,1b5225be-5af4-4ddf-b45f-b75d481f62e0,c72d0304-f0d0-4454-9120-1c59fee560ae
0546_18days,18 Days,Saving Abel,Now That's What I Call Music! 30,229.297,65,100.0,4|4,Rock,f6cda0f5-8d7f-494d-91a6-1d30d8109e58,39723842-0ae9-4473-8227-ba853b64f925
0547_1901boflexdpassionpitremix,1901 Bo Flex'd (Passion Pit remix),Phoenix,Wolfgang Amadeus Phoenix (Remix Collection),253.455,144,100.0,4|4,Dance/Electronic,de3376a2-3c11-437a-a35c-8aa6d1460baf,808f1e56-9ca9-4b63-a1e7-a0fe08e2843a
0548_2getherextended,2Gether (extended),Far East Movement & Roger Sanchez feat. Kanobby,Ultra Dance 12,242.919,129,100.0,4|4,Hip-Hop,773044e6-b6b3-4f18-b877-02449501bbce,3ea7199e-2d40-4243-8f6b-e5589399caf4
0549_515,5:15,Bridgit Mendler,Hello My Name Is...,236.409,82,100.0,4|4,Pop,25bc3f2e-55a6-43a5-81eb-8b463630ada9,dcf817fd-6dbe-429d-b0cb-8cd37d64b5ca
0550_aboutyounow,About You Now,Miranda Cosgrove,Now That's What I Call Music! 30,191.152,165,100.0,4|4,Pop,80cca3fa-1556-4c3e-8a74-4573565d32a9,d4c3e53b-e8b2-46a9-b8ca-ad2171e1f8f6
0551_accordingtoyou,According to You,Orianthi,Now That's What I Call Music! 33,197.767,131,100.0,4|4,Pop,75ffa324-4f32-4c13-adb5-b2f8ec66cffb,68f4b201-8f69-4994-97f4-588a268cd668
0552_addicted,Addicted,Saving Abel,Now That's What I Call Music! 29,222.369,138,99.17355372,4|4,Rock,8dcf0e58-ff11-48e0-9631-dce5849816d9,ed219b38-31f4-4315-b85b-a64e394268aa
0553_alivefeatthegoodnatured,Alive (Basto remix),Adrian Lux feat. The Good Natured,Ultra Dance 13,277.875,128,100.0,4|4,Dance/Electronic,e38605f3-5bb7-4061-83a5-3d56f50a665b,84dde115-4fe9-4e96-a886-f545a2ed5fe3
0554_allalright,All Alright,fun.,Some Nights,237.794,80,100.0,4|4,Pop,599940c5-7c20-437b-bc2c-632893d9d53d,0e5f77d8-c46b-418e-9c29-7ee8c82b4a20
0555_allaroundme,All Around Me,Flyleaf,The Only Rock Album You'll Ever Need,197.767,147,100.0,4|4,Rock,97c21d47-36dd-4998-8ca4-b1fb845ff6cc,dfd81da4-0722-4036-a1a6-d1785a73b65a
0556_allaroundtheworld,All Around the World,Justin Bieber feat. Ludacris,Believe,244.906,128,100.0,4|4,Pop,cd197cb4-8093-4360-b393-3b647ee67c03,e53c2ea6-c733-48df-89e0-98def18c5fed
0557_alligator,Alligator,Tegan and Sara,Sainthood,161.634,115,100.0,4|4,Pop,2aa8c95c-7ce6-49a3-ad6a-834ef492e000,41a05965-0eb0-4d60-9fc5-b0a2f57c5be6
0558_allnightlong,All Night Long,Demi Lovato feat. Missy Elliott & Timbaland,Unbroken,194.995,140,100.0,4|4,Pop,7d709cfa-9e49-40ac-b0a1-aabd0f56268e,68469b22-cd4a-474e-8a36-13d3b3a2339e
0559_alltherightmoves,All the Right Moves,OneRepublic,Now That's What I Call Music! 34,237.01,146,100.0,4|4,Pop,08391d06-8a4b-4a33-aeca-27e9b7b57c6d,987baff6-f934-4b42-a63c-43c889d71957
0560_almostlovenow,Almost Love,Jessica Jarrell,Now That's What I Call Music! 34,199.963,92,100.0,4|4,Pop,1cd55868-0a52-45e2-b566-a0afe4200dff,edbba031-a8ef-4768-9987-ffae089d773c
0561_alorsondanse,Alors on Danse (remix edited),Stromae feat. Kanye West & Gilbere Forté,Ultra Dance 12,226.631,123,100.0,4|4,Hip-Hop,cc2beb28-ddaa-45a4-b861-d17e9b5696ba,2fc8cc41-7861-497d-a143-134fc1dde1c3
0562_alreadygone,Already Gone,Kelly Clarkson,Now That's What I Call Music! 32,277.744,74,100.0,4|4,Pop,f5992a73-9c1b-492f-ba6f-fddfa6f68853,6041d902-6117-40db-b432-6f3d30245d0b
0564_americanboybenny,American Boy (Benny Benassi mix),Estelle feat. Kanye West,Ultra Dance 10,253.377,129,100.0,4|4,Dance/Electronic,6052ff6d-7b34-4881-99bb-44e7b88bb38f,8fb3062c-6fea-4ce2-b6e8-0b96c5f9b7ef
0565_americanhoney,American Honey,Lady Antebellum,Need You Now,222.107,86,98.70129870000001,4|4,Country,5a25def6-b16d-4ac4-905a-359b26b64f95,41c9053a-16f9-4242-8e65-ae0c7d2642e9
0566_americanwoman,American Woman,Lenny Kravitz,The Best of Now That's What I Call Music! 10th Anniversary,229.637,84,100.0,4|4,Rock,b7525fe7-56bf-4c0c-8297-a40195cf92c3,bd80c2d1-a530-4f43-bd8a-f1cd6604153a
0567_anythingcouldhappen,Anything Could Happen,Ellie Goulding,Halcyon,286.712,102,100.0,4|4,Pop,672f76ca-cda3-48d7-a1df-05f207511848,e14d4c88-b6e9-48cd-b102-18d5d63c74d6
0568_apologize,Apologize,Timbaland feat. OneRepublic,Now That's What I Call Music! 27,184.642,59,97.61904762,4|4,Pop,a941452d-22cc-45d4-8b0f-bc2ae86c6ffc,2702887b-dd2b-4220-850a-27d277428b31
0569_arrow,Arrow,Tegan and Sara,Sainthood,186.969,138,100.0,4|4,Pop,f9d628c3-2fce-44a7-9477-5755e20d0d71,ab39f2d4-6d4c-4225-8c98-533a9263cc0a
0570_aslongasyouloveme,As Long as You Love Me,Justin Bieber feat. Big Sean,Believe,229.794,70,98.46153846,4|4,Pop,12456308-20ee-41c6-bfc4-1849c86b2f69,0ffa8052-7044-48b6-a476-65633a26fcad
0571_atlantis,Atlantis,Ellie Goulding,Halcyon,232.853,70,100.0,4|4,Pop,6c75c8d3-5eb4-4b27-8f4d-d4cf363539e5,8df65ccc-cc09-4f58-b069-3e3467d401cc
0572_awake,A Wake,Macklemore & Ryan Lewis,The Heist,226.369,101,100.0,4|4,Hip-Hop,7ddd7aee-8586-4eb6-bb50-6c4ecd350623,88896bec-383c-4314-9f99-3dfc24031332
0573_babyludacris,Baby,Justin Bieber feat. Ludacris,Now That's What I Call Music! 34,214.212,130,100.0,4|4,Pop,a10e20cd-88a7-4c8b-9fb3-9b6e84f4c331,c0d4ea5f-1b2e-4b4a-92c9-4dfdf4b2410a
0574_badromanceappboyz,Bad Romance (App Boyz Ultra Club Sounds Edit),Bad Romance,#1 Club Hits 2011 - Best Of Dance & Techno,232.435,130,99.2,4|4,Dance/Electronic,7dea9f76-2e12-4dea-85e4-88b03d2ab259,ffffd989-9c5b-4b06-bfed-bf8e54224ca0
0575_badromanceskrillexremix,Bad Romance (Skrillex remix),Lady Gaga,Now That's What I Call Club Hits 2,262.083,124,100.0,4|4,Dance/Electronic,79061abe-d123-4fc8-978b-fd39ac327979,127ba5a4-8259-4cf9-b54f-14579bcb2e67
0576_barbrastreisand,Barbra Streisand,Duck Sauce,Ultra Dance 12,231.729,127,100.0,4|4,Dance/Electronic,0dfbbd8b-d3e1-41ad-9836-6718b40eb9e1,55a1829c-49d9-4e2c-9ae6-3457ce1ebf40
